cve_ent,entidad,fecha,inpc
01,Aguascalientes,2004-01-01,56.63491832
01,Aguascalientes,2004-02-01,57.03322702
01,Aguascalientes,2004-03-01,56.95601477
01,Aguascalientes,2004-04-01,57.17913155
01,Aguascalientes,2004-05-01,57.52099544
01,Aguascalientes,2004-06-01,57.51141047
01,Aguascalientes,2004-07-01,57.67595243
01,Aguascalientes,2004-08-01,58.01195884
01,Aguascalientes,2004-09-01,58.59930443
01,Aguascalientes,2004-10-01,59.18718252
01,Aguascalientes,2004-11-01,59.347997
01,Aguascalientes,2004-12-01,59.50188899
01,Aguascalientes,2005-01-01,59.4688741
01,Aguascalientes,2005-02-01,59.59720618
01,Aguascalientes,2005-03-01,59.91084766
01,Aguascalientes,2005-04-01,60.36560119
01,Aguascalientes,2005-05-01,60.46145087
01,Aguascalientes,2005-06-01,60.12544447
01,Aguascalientes,2005-07-01,60.56475554
01,Aguascalientes,2005-08-01,60.65155276
01,Aguascalientes,2005-09-01,61.00033912
01,Aguascalientes,2005-10-01,60.97424671
01,Aguascalientes,2005-11-01,61.10737127
01,Aguascalientes,2005-12-01,61.47852257
01,Aguascalientes,2006-01-01,62.09142807
01,Aguascalientes,2006-02-01,62.29377742
01,Aguascalientes,2006-03-01,62.25810003
01,Aguascalientes,2006-04-01,62.65640874
01,Aguascalientes,2006-05-01,62.82840568
01,Aguascalientes,2006-06-01,62.81456072
01,Aguascalientes,2006-07-01,62.82521069
01,Aguascalientes,2006-08-01,63.30232914
01,Aguascalientes,2006-09-01,63.8374899
01,Aguascalientes,2006-10-01,63.97966693
01,Aguascalientes,2006-11-01,63.90671467
01,Aguascalientes,2006-12-01,64.25656603
01,Aguascalientes,2007-01-01,64.95680126
01,Aguascalientes,2007-02-01,65.20388045
01,Aguascalientes,2007-03-01,65.0973808
01,Aguascalientes,2007-04-01,65.32688755
01,Aguascalientes,2007-05-01,65.30186013
01,Aguascalientes,2007-06-01,65.42912722
01,Aguascalientes,2007-07-01,65.65384149
01,Aguascalientes,2007-08-01,65.95576801
01,Aguascalientes,2007-09-01,66.63896328
01,Aguascalientes,2007-10-01,66.64375577
01,Aguascalientes,2007-11-01,66.68156315
01,Aguascalientes,2007-12-01,67.03886948
01,Aguascalientes,2008-01-01,67.23056886
01,Aguascalientes,2008-02-01,67.04898695
01,Aguascalientes,2008-03-01,67.43717819
01,Aguascalientes,2008-04-01,67.8019395
01,Aguascalientes,2008-05-01,67.99310638
01,Aguascalientes,2008-06-01,68.39780506
01,Aguascalientes,2008-07-01,68.6640542
01,Aguascalientes,2008-08-01,69.12200271
01,Aguascalientes,2008-09-01,69.6486435
01,Aguascalientes,2008-10-01,69.78709305
01,Aguascalientes,2008-11-01,70.06878463
01,Aguascalientes,2008-12-01,70.76049988
01,Aguascalientes,2009-01-01,70.7844623
01,Aguascalientes,2009-02-01,70.72801749
01,Aguascalientes,2009-03-01,71.28021819
01,Aguascalientes,2009-04-01,71.82709391
01,Aguascalientes,2009-05-01,71.93572356
01,Aguascalientes,2009-06-01,72.09653804
01,Aguascalientes,2009-07-01,72.57791647
01,Aguascalientes,2009-08-01,72.5076267
01,Aguascalientes,2009-09-01,72.55555154
01,Aguascalientes,2009-10-01,72.12476044
01,Aguascalientes,2009-11-01,72.27439246
01,Aguascalientes,2009-12-01,72.54383658
01,Aguascalientes,2010-01-01,73.30477661
01,Aguascalientes,2010-02-01,74.01619429
01,Aguascalientes,2010-03-01,74.35007071
01,Aguascalientes,2010-04-01,74.25368852
01,Aguascalientes,2010-05-01,73.93525456
01,Aguascalientes,2010-06-01,74.18446375
01,Aguascalientes,2010-07-01,74.40704802
01,Aguascalientes,2010-08-01,74.83411163
01,Aguascalientes,2010-09-01,75.06415089
01,Aguascalientes,2010-10-01,75.22283537
01,Aguascalientes,2010-11-01,75.56310176
01,Aguascalientes,2010-12-01,75.83627337
01,Aguascalientes,2011-01-01,76.01296596
01,Aguascalientes,2011-02-01,76.0319888
01,Aguascalientes,2011-03-01,76.41929372
01,Aguascalientes,2011-04-01,76.70311442
01,Aguascalientes,2011-05-01,76.47179674
01,Aguascalientes,2011-06-01,76.2366745
01,Aguascalientes,2011-07-01,76.78681489
01,Aguascalientes,2011-08-01,76.94736762
01,Aguascalientes,2011-09-01,77.01965439
01,Aguascalientes,2011-10-01,77.32934615
01,Aguascalientes,2011-11-01,77.64892978
01,Aguascalientes,2011-12-01,78.26146506
01,Aguascalientes,2012-01-01,78.72029584
01,Aguascalientes,2012-02-01,79.09086067
01,Aguascalientes,2012-03-01,79.21032407
01,Aguascalientes,2012-04-01,79.17836571
01,Aguascalientes,2012-05-01,79.37620319
01,Aguascalientes,2012-06-01,79.83579489
01,Aguascalientes,2012-07-01,80.43006825
01,Aguascalientes,2012-08-01,80.33419317
01,Aguascalientes,2012-09-01,80.42854643
01,Aguascalientes,2012-10-01,80.63094939
01,Aguascalientes,2012-11-01,80.44604744
01,Aguascalientes,2012-12-01,80.68877881
01,Aguascalientes,2013-01-01,80.98553504
01,Aguascalientes,2013-02-01,81.37740544
01,Aguascalientes,2013-03-01,82.07516303
01,Aguascalientes,2013-04-01,82.17484268
01,Aguascalientes,2013-05-01,82.10940413
01,Aguascalientes,2013-06-01,82.35594007
01,Aguascalientes,2013-07-01,82.16799446
01,Aguascalientes,2013-08-01,82.25930407
01,Aguascalientes,2013-09-01,82.52638467
01,Aguascalientes,2013-10-01,82.83151095
01,Aguascalientes,2013-11-01,83.13663722
01,Aguascalientes,2013-12-01,83.49274469
01,Aguascalientes,2014-01-01,84.12278099
01,Aguascalientes,2014-02-01,84.20267689
01,Aguascalientes,2014-03-01,84.30844386
01,Aguascalientes,2014-04-01,84.50475951
01,Aguascalientes,2014-05-01,84.60215643
01,Aguascalientes,2014-06-01,84.64324575
01,Aguascalientes,2014-07-01,84.84869237
01,Aguascalientes,2014-08-01,85.29382671
01,Aguascalientes,2014-09-01,85.51905708
01,Aguascalientes,2014-10-01,85.61341034
01,Aguascalientes,2014-11-01,85.92310209
01,Aguascalientes,2014-12-01,86.3606273
01,Aguascalientes,2015-01-01,86.61172872
01,Aguascalientes,2015-02-01,86.72053934
01,Aguascalientes,2015-03-01,86.89326668
01,Aguascalientes,2015-04-01,86.95033518
01,Aguascalientes,2015-05-01,86.92979052
01,Aguascalientes,2015-06-01,86.90696312
01,Aguascalientes,2015-07-01,87.0363184
01,Aguascalientes,2015-08-01,87.10632243
01,Aguascalientes,2015-09-01,87.23796045
01,Aguascalientes,2015-10-01,87.42590606
01,Aguascalientes,2015-11-01,87.43655885
01,Aguascalientes,2015-12-01,87.84516934
01,Aguascalientes,2016-01-01,88.2005159
01,Aguascalientes,2016-02-01,88.53912236
01,Aguascalientes,2016-03-01,88.46227011
01,Aguascalientes,2016-04-01,88.46455285
01,Aguascalientes,2016-05-01,88.49422847
01,Aguascalientes,2016-06-01,88.61293096
01,Aguascalientes,2016-07-01,88.700436
01,Aguascalientes,2016-08-01,89.21633529
01,Aguascalientes,2016-09-01,89.90496192
01,Aguascalientes,2016-10-01,90.01377253
01,Aguascalientes,2016-11-01,90.34857443
01,Aguascalientes,2016-12-01,91.18557917
01,Aguascalientes,2017-01-01,93.29711386
01,Aguascalientes,2017-02-01,93.74529185
01,Aguascalientes,2017-03-01,94.02378615
01,Aguascalientes,2017-04-01,94.61197221
01,Aguascalientes,2017-05-01,94.83644166
01,Aguascalientes,2017-06-01,95.01601723
01,Aguascalientes,2017-07-01,95.63159617
01,Aguascalientes,2017-08-01,95.84617375
01,Aguascalientes,2017-09-01,96.21065127
01,Aguascalientes,2017-10-01,96.23271775
01,Aguascalientes,2017-11-01,96.76383531
01,Aguascalientes,2017-12-01,97.54301063
01,Aguascalientes,2018-01-01,98.02542973
01,Aguascalientes,2018-02-01,98.63187771
01,Aguascalientes,2018-03-01,98.89134918
01,Aguascalientes,2018-04-01,98.96896234
01,Aguascalientes,2018-05-01,99.09223031
01,Aguascalientes,2018-06-01,99.33420077
01,Aguascalientes,2018-07-01,99.91629953
01,Aguascalientes,2018-08-01,100.592
01,Aguascalientes,2018-09-01,101.035
01,Aguascalientes,2018-10-01,101.079
01,Aguascalientes,2018-11-01,101.578
01,Aguascalientes,2018-12-01,102.116
01,Aguascalientes,2019-01-01,102.634
01,Aguascalientes,2019-02-01,102.657
01,Aguascalientes,2019-03-01,102.931
01,Aguascalientes,2019-04-01,102.781
01,Aguascalientes,2019-05-01,102.989
01,Aguascalientes,2019-06-01,103.079
01,Aguascalientes,2019-07-01,103.796
01,Aguascalientes,2019-08-01,103.945
01,Aguascalientes,2019-09-01,104.22
01,Aguascalientes,2019-10-01,104.73
01,Aguascalientes,2019-11-01,105.094
01,Aguascalientes,2019-12-01,105.857
01,Aguascalientes,2020-01-01,107.019
01,Aguascalientes,2020-02-01,107.335
01,Aguascalientes,2020-03-01,107.466
01,Aguascalientes,2020-04-01,106.098
01,Aguascalientes,2020-05-01,106.622
01,Aguascalientes,2020-06-01,107.533
01,Aguascalientes,2020-07-01,108.613
01,Aguascalientes,2020-08-01,108.895
01,Aguascalientes,2020-09-01,108.975
01,Aguascalientes,2020-10-01,109.161
01,Aguascalientes,2020-11-01,108.77
01,Aguascalientes,2020-12-01,109.253
01,Aguascalientes,2021-01-01,110.386
01,Aguascalientes,2021-02-01,111.106
01,Aguascalientes,2021-03-01,111.932
01,Aguascalientes,2021-04-01,112.39
01,Aguascalientes,2021-05-01,112.817
01,Aguascalientes,2021-06-01,113.52
01,Aguascalientes,2021-07-01,114.491
01,Aguascalientes,2021-08-01,114.84
01,Aguascalientes,2021-09-01,115.389
01,Aguascalientes,2021-10-01,116.008
01,Aguascalientes,2021-11-01,116.933
01,Aguascalientes,2021-12-01,117.335
01,Aguascalientes,2022-01-01,117.973
01,Aguascalientes,2022-02-01,118.622
01,Aguascalientes,2022-03-01,119.85
01,Aguascalientes,2022-04-01,120.885
01,Aguascalientes,2022-05-01,121.447
01,Aguascalientes,2022-06-01,122.149
01,Aguascalientes,2022-07-01,122.903
01,Aguascalientes,2022-08-01,123.605
01,Aguascalientes,2022-09-01,124.577
01,Aguascalientes,2022-10-01,125.387
01,Aguascalientes,2022-11-01,125.517
01,Aguascalientes,2022-12-01,126.618
01,Aguascalientes,2023-01-01,127.787
01,Aguascalientes,2023-02-01,128.096
01,Aguascalientes,2023-03-01,128.447
01,Aguascalientes,2023-04-01,128.752
01,Aguascalientes,2023-05-01,128.97
01,Aguascalientes,2023-06-01,129.093
01,Aguascalientes,2023-07-01,129.852
01,Aguascalientes,2023-08-01,130.721
01,Aguascalientes,2023-09-01,131.299
01,Aguascalientes,2023-10-01,131.53
01,Aguascalientes,2023-11-01,131.855
01,Aguascalientes,2023-12-01,132.882
01,Aguascalientes,2024-01-01,133.462
01,Aguascalientes,2024-02-01,133.562
01,Aguascalientes,2024-03-01,134.148
01,Aguascalientes,2024-04-01,134.815
01,Aguascalientes,2024-05-01,135.048
01,Aguascalientes,2024-06-01,135.531
01,Aguascalientes,2024-07-01,137.25
01,Aguascalientes,2024-08-01,137.062
01,Aguascalientes,2024-09-01,137.216
01,Aguascalientes,2024-10-01,137.193
01,Aguascalientes,2024-11-01,137.179
01,Aguascalientes,2024-12-01,137.851
02,Baja California,2004-01-01,59.478706455
02,Baja California,2004-02-01,59.957721885
02,Baja California,2004-03-01,60.409746049999995
02,Baja California,2004-04-01,60.669298145
02,Baja California,2004-05-01,58.78744228
02,Baja California,2004-06-01,58.86136202
02,Baja California,2004-07-01,59.069431445
02,Baja California,2004-08-01,59.436287055
02,Baja California,2004-09-01,60.001696565
02,Baja California,2004-10-01,60.393945695
02,Baja California,2004-11-01,62.568303485
02,Baja California,2004-12-01,62.61906336
02,Baja California,2005-01-01,62.50594271
02,Baja California,2005-02-01,62.583443585
02,Baja California,2005-03-01,62.88646833
02,Baja California,2005-04-01,63.14576076
02,Baja California,2005-05-01,61.30646753
02,Baja California,2005-06-01,61.16587184
02,Baja California,2005-07-01,61.178129625
02,Baja California,2005-08-01,61.22754286
02,Baja California,2005-09-01,61.57364504
02,Baja California,2005-10-01,61.72993085
02,Baja California,2005-11-01,63.9549888
02,Baja California,2005-12-01,64.16412305
02,Baja California,2006-01-01,64.87147371500001
02,Baja California,2006-02-01,65.15700862
02,Baja California,2006-03-01,65.446577555
02,Baja California,2006-04-01,66.329022495
02,Baja California,2006-05-01,63.73168733
02,Baja California,2006-06-01,63.748672095
02,Baja California,2006-07-01,63.887256885
02,Baja California,2006-08-01,64.15656824
02,Baja California,2006-09-01,64.58607617
02,Baja California,2006-10-01,64.47823504499999
02,Baja California,2006-11-01,66.630836465
02,Baja California,2006-12-01,66.99715128
02,Baja California,2007-01-01,67.247529875
02,Baja California,2007-02-01,67.39476146
02,Baja California,2007-03-01,67.658433485
02,Baja California,2007-04-01,67.762832535
02,Baja California,2007-05-01,65.32363456
02,Baja California,2007-06-01,65.266623935
02,Baja California,2007-07-01,65.371317205
02,Baja California,2007-08-01,65.71887354
02,Baja California,2007-09-01,66.08640733
02,Baja California,2007-10-01,66.27075478
02,Baja California,2007-11-01,68.78314701
02,Baja California,2007-12-01,68.910109605
02,Baja California,2008-01-01,69.18101686
02,Baja California,2008-02-01,69.42785274
02,Baja California,2008-03-01,69.690913675
02,Baja California,2008-04-01,69.95884384
02,Baja California,2008-05-01,67.731983835
02,Baja California,2008-06-01,67.943212355
02,Baja California,2008-07-01,68.255363965
02,Baja California,2008-08-01,68.460603735
02,Baja California,2008-09-01,68.862895105
02,Baja California,2008-10-01,69.64911323499999
02,Baja California,2008-11-01,72.83797490500001
02,Baja California,2008-12-01,72.341321685
02,Baja California,2009-01-01,72.89709489
02,Baja California,2009-02-01,73.754955825
02,Baja California,2009-03-01,74.17143888
02,Baja California,2009-04-01,74.14792356999999
02,Baja California,2009-05-01,71.15459224
02,Baja California,2009-06-01,71.23981782
02,Baja California,2009-07-01,71.37573685
02,Baja California,2009-08-01,71.45015814499999
02,Baja California,2009-09-01,71.598443985
02,Baja California,2009-10-01,71.545869645
02,Baja California,2009-11-01,74.58900287
02,Baja California,2009-12-01,74.76070405499999
02,Baja California,2010-01-01,75.379166475
02,Baja California,2010-02-01,75.72945299
02,Baja California,2010-03-01,75.949135725
02,Baja California,2010-04-01,76.03507371
02,Baja California,2010-05-01,73.31541638499999
02,Baja California,2010-06-01,73.360920885
02,Baja California,2010-07-01,73.47939554
02,Baja California,2010-08-01,73.56800969
02,Baja California,2010-09-01,73.97835304
02,Baja California,2010-10-01,73.96688767
02,Baja California,2010-11-01,76.88308733
02,Baja California,2010-12-01,77.087847365
02,Baja California,2011-01-01,77.46134678
02,Baja California,2011-02-01,77.78184758
02,Baja California,2011-03-01,77.96366572
02,Baja California,2011-04-01,78.313475305
02,Baja California,2011-05-01,74.732381365
02,Baja California,2011-06-01,74.53876391
02,Baja California,2011-07-01,74.86239687
02,Baja California,2011-08-01,74.892049165
02,Baja California,2011-09-01,75.027622475
02,Baja California,2011-10-01,75.248406305
02,Baja California,2011-11-01,79.15432915
02,Baja California,2011-12-01,79.796495545
02,Baja California,2012-01-01,80.22190241499999
02,Baja California,2012-02-01,80.39108636
02,Baja California,2012-03-01,80.54201222
02,Baja California,2012-04-01,80.69146710999999
02,Baja California,2012-05-01,77.42364758
02,Baja California,2012-06-01,77.725259075
02,Baja California,2012-07-01,77.99187155
02,Baja California,2012-08-01,78.16121946999999
02,Baja California,2012-09-01,78.38225222
02,Baja California,2012-10-01,78.51416266999999
02,Baja California,2012-11-01,82.237298995
02,Baja California,2012-12-01,82.35427849999999
02,Baja California,2013-01-01,82.679136415
02,Baja California,2013-02-01,83.015179455
02,Baja California,2013-03-01,83.42258006
02,Baja California,2013-04-01,83.450332
02,Baja California,2013-05-01,80.00053326
02,Baja California,2013-06-01,80.04509223
02,Baja California,2013-07-01,80.10036328000001
02,Baja California,2013-08-01,80.29124352
02,Baja California,2013-09-01,80.42342030500001
02,Baja California,2013-10-01,80.770055125
02,Baja California,2013-11-01,84.765468045
02,Baja California,2013-12-01,85.022748655
02,Baja California,2014-01-01,86.510018235
02,Baja California,2014-02-01,86.801660465
02,Baja California,2014-03-01,87.10472698500001
02,Baja California,2014-04-01,87.290197825
02,Baja California,2014-05-01,83.24185321499999
02,Baja California,2014-06-01,83.64203140000001
02,Baja California,2014-07-01,83.832721025
02,Baja California,2014-08-01,83.856586905
02,Baja California,2014-09-01,83.901695035
02,Baja California,2014-10-01,83.809801095
02,Baja California,2014-11-01,87.73539733999999
02,Baja California,2014-12-01,87.67647504
02,Baja California,2015-01-01,86.870161435
02,Baja California,2015-02-01,87.18968118500001
02,Baja California,2015-03-01,89.64414117
02,Baja California,2015-04-01,89.17414129
02,Baja California,2015-05-01,85.66532804
02,Baja California,2015-06-01,85.94601125
02,Baja California,2015-07-01,86.16052020000001
02,Baja California,2015-08-01,86.26396453000001
02,Baja California,2015-09-01,86.795346765
02,Baja California,2015-10-01,86.315868995
02,Baja California,2015-11-01,90.066612815
02,Baja California,2015-12-01,90.33712532
02,Baja California,2016-01-01,91.17235711500001
02,Baja California,2016-02-01,91.17659142
02,Baja California,2016-03-01,90.90148936
02,Baja California,2016-04-01,91.829377825
02,Baja California,2016-05-01,87.75041109
02,Baja California,2016-06-01,88.34896949
02,Baja California,2016-07-01,88.74596564000001
02,Baja California,2016-08-01,87.94664782999999
02,Baja California,2016-09-01,88.298712885
02,Baja California,2016-10-01,89.169899555
02,Baja California,2016-11-01,93.66430876999999
02,Baja California,2016-12-01,94.36442908500001
02,Baja California,2017-01-01,96.83859280499999
02,Baja California,2017-02-01,97.35559773
02,Baja California,2017-03-01,97.71883087
02,Baja California,2017-04-01,98.17692220500001
02,Baja California,2017-05-01,94.22835566
02,Baja California,2017-06-01,94.647843285
02,Baja California,2017-07-01,94.824045845
02,Baja California,2017-08-01,94.97425515
02,Baja California,2017-09-01,95.18171487000001
02,Baja California,2017-10-01,95.73509034
02,Baja California,2017-11-01,100.40682417
02,Baja California,2017-12-01,100.929341805
02,Baja California,2018-01-01,100.998345465
02,Baja California,2018-02-01,101.75870963
02,Baja California,2018-03-01,102.19307964500001
02,Baja California,2018-04-01,102.23004313999999
02,Baja California,2018-05-01,98.74261419999999
02,Baja California,2018-06-01,99.32797895
02,Baja California,2018-07-01,99.952342895
02,Baja California,2018-08-01,100.3795
02,Baja California,2018-09-01,101.1015
02,Baja California,2018-10-01,101.524
02,Baja California,2018-11-01,104.9005
02,Baja California,2018-12-01,105.422
02,Baja California,2019-01-01,103.822
02,Baja California,2019-02-01,103.84299999999999
02,Baja California,2019-03-01,104.506
02,Baja California,2019-04-01,104.78450000000001
02,Baja California,2019-05-01,102.051
02,Baja California,2019-06-01,102.12950000000001
02,Baja California,2019-07-01,102.293
02,Baja California,2019-08-01,102.471
02,Baja California,2019-09-01,102.601
02,Baja California,2019-10-01,102.656
02,Baja California,2019-11-01,105.366
02,Baja California,2019-12-01,105.9075
02,Baja California,2020-01-01,106.34200000000001
02,Baja California,2020-02-01,106.7595
02,Baja California,2020-03-01,106.8745
02,Baja California,2020-04-01,105.5965
02,Baja California,2020-05-01,104.04650000000001
02,Baja California,2020-06-01,105.245
02,Baja California,2020-07-01,106.3775
02,Baja California,2020-08-01,106.871
02,Baja California,2020-09-01,106.98349999999999
02,Baja California,2020-10-01,107.112
02,Baja California,2020-11-01,109.1365
02,Baja California,2020-12-01,109.4665
02,Baja California,2021-01-01,110.792
02,Baja California,2021-02-01,112.0295
02,Baja California,2021-03-01,112.894
02,Baja California,2021-04-01,113.49
02,Baja California,2021-05-01,111.606
02,Baja California,2021-06-01,112.428
02,Baja California,2021-07-01,113.1165
02,Baja California,2021-08-01,113.0945
02,Baja California,2021-09-01,114.1495
02,Baja California,2021-10-01,115.0415
02,Baja California,2021-11-01,118.501
02,Baja California,2021-12-01,119.20400000000001
02,Baja California,2022-01-01,120.04599999999999
02,Baja California,2022-02-01,121.21799999999999
02,Baja California,2022-03-01,122.5445
02,Baja California,2022-04-01,123.382
02,Baja California,2022-05-01,121.312
02,Baja California,2022-06-01,122.426
02,Baja California,2022-07-01,123.417
02,Baja California,2022-08-01,124.3965
02,Baja California,2022-09-01,125.27250000000001
02,Baja California,2022-10-01,125.929
02,Baja California,2022-11-01,129.6465
02,Baja California,2022-12-01,129.6075
02,Baja California,2023-01-01,130.1295
02,Baja California,2023-02-01,130.73649999999998
02,Baja California,2023-03-01,131.2835
02,Baja California,2023-04-01,131.442
02,Baja California,2023-05-01,128.5865
02,Baja California,2023-06-01,128.7215
02,Baja California,2023-07-01,129.08749999999998
02,Baja California,2023-08-01,129.5575
02,Baja California,2023-09-01,130.0855
02,Baja California,2023-10-01,130.59449999999998
02,Baja California,2023-11-01,134.31150000000002
02,Baja California,2023-12-01,134.7405
02,Baja California,2024-01-01,135.95299999999997
02,Baja California,2024-02-01,137.0705
02,Baja California,2024-03-01,137.47899999999998
02,Baja California,2024-04-01,137.588
02,Baja California,2024-05-01,134.6855
02,Baja California,2024-06-01,134.74349999999998
02,Baja California,2024-07-01,136.09300000000002
02,Baja California,2024-08-01,136.582
02,Baja California,2024-09-01,137.46699999999998
02,Baja California,2024-10-01,137.6355
02,Baja California,2024-11-01,140.44400000000002
02,Baja California,2024-12-01,141.207
03,Baja California Sur,2004-01-01,59.4787887
03,Baja California Sur,2004-02-01,59.71198062
03,Baja California Sur,2004-03-01,59.68338161
03,Baja California Sur,2004-04-01,59.90447395
03,Baja California Sur,2004-05-01,59.20874806
03,Baja California Sur,2004-06-01,59.20929804
03,Baja California Sur,2004-07-01,59.49748805
03,Baja California Sur,2004-08-01,59.83572633
03,Baja California Sur,2004-09-01,60.22951269
03,Baja California Sur,2004-10-01,60.62329904
03,Baja California Sur,2004-11-01,61.61601464
03,Baja California Sur,2004-12-01,61.68421227
03,Baja California Sur,2005-01-01,61.59731528
03,Baja California Sur,2005-02-01,61.70016172
03,Baja California Sur,2005-03-01,61.88385535
03,Baja California Sur,2005-04-01,62.41073709
03,Baja California Sur,2005-05-01,61.47521951
03,Baja California Sur,2005-06-01,61.5131682
03,Baja California Sur,2005-07-01,61.6660629
03,Baja California Sur,2005-08-01,62.02025063
03,Baja California Sur,2005-09-01,62.04884963
03,Baja California Sur,2005-10-01,62.24519283
03,Baja California Sur,2005-11-01,63.58274648
03,Baja California Sur,2005-12-01,63.93748418
03,Baja California Sur,2006-01-01,64.08212917
03,Baja California Sur,2006-02-01,64.03098094
03,Baja California Sur,2006-03-01,64.18552559
03,Baja California Sur,2006-04-01,64.25977301
03,Baja California Sur,2006-05-01,63.17301068
03,Baja California Sur,2006-06-01,63.11251277
03,Baja California Sur,2006-07-01,63.15871117
03,Baja California Sur,2006-08-01,63.54974762
03,Baja California Sur,2006-09-01,64.07717934
03,Baja California Sur,2006-10-01,64.50231461
03,Baja California Sur,2006-11-01,65.61877592
03,Baja California Sur,2006-12-01,65.90696593
03,Baja California Sur,2007-01-01,66.13410806
03,Baja California Sur,2007-02-01,66.60764165
03,Baja California Sur,2007-03-01,66.73523722
03,Baja California Sur,2007-04-01,66.91013116
03,Baja California Sur,2007-05-01,65.34653535
03,Baja California Sur,2007-06-01,65.32563607
03,Baja California Sur,2007-07-01,65.75242128
03,Baja California Sur,2007-08-01,66.0923095
03,Baja California Sur,2007-09-01,66.51304492
03,Baja California Sur,2007-10-01,66.89308175
03,Baja California Sur,2007-11-01,68.34118157
03,Baja California Sur,2007-12-01,68.81251523
03,Baja California Sur,2008-01-01,69.09850532
03,Baja California Sur,2008-02-01,69.10730502
03,Baja California Sur,2008-03-01,69.57313887
03,Baja California Sur,2008-04-01,69.8926778
03,Baja California Sur,2008-05-01,69.12545439
03,Baja California Sur,2008-06-01,69.38559537
03,Baja California Sur,2008-07-01,69.629786910000007
03,Baja California Sur,2008-08-01,69.9619754
03,Baja California Sur,2008-09-01,70.1379693
03,Baja California Sur,2008-10-01,70.56970434
03,Baja California Sur,2008-11-01,72.40829062
03,Baja California Sur,2008-12-01,73.03306897
03,Baja California Sur,2009-01-01,73.48185341
03,Baja California Sur,2009-02-01,73.60944899
03,Baja California Sur,2009-03-01,74.20507835
03,Baja California Sur,2009-04-01,74.98110145
03,Baja California Sur,2009-05-01,73.94438738
03,Baja California Sur,2009-06-01,74.31397457
03,Baja California Sur,2009-07-01,74.52791716
03,Baja California Sur,2009-08-01,74.67916192
03,Baja California Sur,2009-09-01,74.58786508
03,Baja California Sur,2009-10-01,74.9970509
03,Baja California Sur,2009-11-01,76.38960264
03,Baja California Sur,2009-12-01,76.43800096
03,Baja California Sur,2010-01-01,76.96048286
03,Baja California Sur,2010-02-01,77.17937527
03,Baja California Sur,2010-03-01,77.70515705
03,Baja California Sur,2010-04-01,77.73320608
03,Baja California Sur,2010-05-01,75.95181781
03,Baja California Sur,2010-06-01,76.10636246
03,Baja California Sur,2010-07-01,76.10966234
03,Baja California Sur,2010-08-01,76.00571595
03,Baja California Sur,2010-09-01,76.24000783
03,Baja California Sur,2010-10-01,76.73609063
03,Baja California Sur,2010-11-01,79.030061130000007
03,Baja California Sur,2010-12-01,79.02621127
03,Baja California Sur,2011-01-01,79.50051947
03,Baja California Sur,2011-02-01,79.52907027
03,Baja California Sur,2011-03-01,79.51479487
03,Baja California Sur,2011-04-01,80.0620187
03,Baja California Sur,2011-05-01,77.16331856
03,Baja California Sur,2011-06-01,77.17362857
03,Baja California Sur,2011-07-01,77.62806227
03,Baja California Sur,2011-08-01,77.70974931
03,Baja California Sur,2011-09-01,77.80253944
03,Baja California Sur,2011-10-01,78.15704531
03,Baja California Sur,2011-11-01,80.94709377
03,Baja California Sur,2011-12-01,81.55697076
03,Baja California Sur,2012-01-01,81.7647572
03,Baja California Sur,2012-02-01,82.05740299
03,Baja California Sur,2012-03-01,82.32942875
03,Baja California Sur,2012-04-01,82.604626819999993
03,Baja California Sur,2012-05-01,80.21191045
03,Baja California Sur,2012-06-01,80.57038171
03,Baja California Sur,2012-07-01,81.00736769
03,Baja California Sur,2012-08-01,81.03433235
03,Baja California Sur,2012-09-01,81.04384928
03,Baja California Sur,2012-10-01,81.25480804
03,Baja California Sur,2012-11-01,83.72048758
03,Baja California Sur,2012-12-01,83.69669524
03,Baja California Sur,2013-01-01,84.45329167
03,Baja California Sur,2013-02-01,84.86093377
03,Baja California Sur,2013-03-01,85.51760237
03,Baja California Sur,2013-04-01,85.54060163
03,Baja California Sur,2013-05-01,84.23995368
03,Baja California Sur,2013-06-01,84.4485332
03,Baja California Sur,2013-07-01,84.36367385
03,Baja California Sur,2013-08-01,83.9473079
03,Baja California Sur,2013-09-01,83.69986756
03,Baja California Sur,2013-10-01,84.02899493
03,Baja California Sur,2013-11-01,86.95862512
03,Baja California Sur,2013-12-01,87.44002348
03,Baja California Sur,2014-01-01,88.74463681
03,Baja California Sur,2014-02-01,88.69467289
03,Baja California Sur,2014-03-01,89.06424725
03,Baja California Sur,2014-04-01,89.32834223
03,Baja California Sur,2014-05-01,86.52084606
03,Baja California Sur,2014-06-01,86.64298007
03,Baja California Sur,2014-07-01,86.87693808
03,Baja California Sur,2014-08-01,87.11565457
03,Baja California Sur,2014-09-01,87.31471715
03,Baja California Sur,2014-10-01,87.92300799
03,Baja California Sur,2014-11-01,91.25710796
03,Baja California Sur,2014-12-01,91.50613446
03,Baja California Sur,2015-01-01,91.19683403
03,Baja California Sur,2015-02-01,91.23569486
03,Baja California Sur,2015-03-01,91.40144816
03,Baja California Sur,2015-04-01,91.40462047
03,Baja California Sur,2015-05-01,88.40202711
03,Baja California Sur,2015-06-01,88.63757128
03,Baja California Sur,2015-07-01,89.22206978
03,Baja California Sur,2015-08-01,89.06345417
03,Baja California Sur,2015-09-01,89.38465077
03,Baja California Sur,2015-10-01,89.62019494
