cve_ent,entidad,fecha,pi,brecha_itaee,h,tasa_narco,d_tc,cetes28,expectativa,d_wti
26,Sonora,2011-10-01,0.002463847640204797,-0.01333616046903252,0.9128208081701199,1.491340223810156,0.04132666077205682,4.36,3.8,0.009311054233089422
26,Sonora,2011-11-01,0.09433294756223365,-0.01342538775511759,0.7202030483188965,1.0548504022071836,0.012428932093558664,4.35,3.68,0.11829778318409279
26,Sonora,2011-12-01,0.007045450334618231,-0.011616053660859826,0.6841579475006719,0.9821020986066881,0.008107013695930032,4.338,3.67,0.014306395651238368
26,Sonora,2012-01-01,0.004356003616337034,-0.009806039144609535,0.7966699102463347,1.2181420038292652,-0.019101147172086996,4.2725,3.63,0.01720104775062392
26,Sonora,2012-02-01,0.003124469198632518,-0.005164776083725009,0.5403188626347514,0.7165541198995677,-0.05207844766314729,4.3225,3.61,0.019065130233769878
26,Sonora,2012-03-01,7.353354743280249e-4,0.0032290601242452865,0.6583074419604271,0.931520355869438,-0.0035795414636599077,4.242,3.73,0.03801571225434852
26,Sonora,2012-04-01,8.952688150598576e-4,0.011168659179968898,0.5812148577430377,0.7882095318895245,0.02078532725559512,4.2925,3.89,-0.027116421796312906
26,Sonora,2012-05-01,-0.08529356482535366,0.022717453933870146,0.9037872666462375,1.468935945794114,0.03858352462212,4.39,4.03,-0.08753944374953804
26,Sonora,2012-06-01,0.0032555785339107857,0.028096159091721695,0.8439888724978725,1.3256251218142003,0.03183698354864717,4.335,3.9,-0.1399204167950776
26,Sonora,2012-07-01,0.005483484877446543,0.03285416958398546,0.8743349839834312,1.3972805338041572,-0.042696024679500955,4.1525,3.6,0.0658286970081079
26,Sonora,2012-08-01,0.004744156884085804,0.029357375077014858,0.889169551015323,1.4331082397991355,-0.015700339633406557,4.13,3.6,0.0684770008679969
26,Sonora,2012-09-01,0.002855031783112416,0.026449290219286326,0.7966699102463347,1.2181420038292652,-0.01365814061249182,4.1675,3.73,0.004028843447835939
26,Sonora,2012-10-01,0.0027009685254579807,0.0237222491107687,0.6010523069506006,0.824037237884503,-0.010462340243124757,4.205,3.73,-0.05457876181219756
26,Sonora,2012-11-01,0.08472862267828063,0.011905043318534148,0.8126929771174585,1.2539697098242437,0.017895401573788217,4.286,3.65,-0.0336357125761193
26,Sonora,2012-12-01,8.087859542458276e-4,0.006915000927694592,0.9037872666462375,1.468935945794114,-0.017597158174885053,4.0525,3.69,0.015253463928985411
26,Sonora,2013-01-01,0.0053650121846482435,0.0013585278965324576,0.6697027608228453,0.9536565310637721,-0.012519959663430669,4.154,3.55,0.07560274074295137
26,Sonora,2013-02-01,0.005048505356140431,1.4312313686826172e-4,0.8047875795296577,1.2362214291567415,2.8021249701559725e-4,4.185,3.56,0.005787357658950221
26,Sonora,2013-03-01,0.0043832809394031,-0.007367034358969349,0.8358884428203086,1.3068626536799839,-0.013253198084652418,3.9825,3.58,-0.025180613292702603
26,Sonora,2013-04-01,0.003267957151638967,-0.015971543842847602,0.937702628116433,1.5541069395113323,-0.026923800375393547,3.815,3.38,-0.009948178929509943
26,Sonora,2013-05-01,-0.055712106025966435,-0.013925726211806655,1.0550060223057545,1.8719924498659228,0.001950113852123625,3.724,3.25,0.02669970427964241
26,Sonora,2013-06-01,0.001163174194291905,-0.008607416253457068,0.8204589142645635,1.2715420414183627,0.05644727928838744,3.7775,3.31,0.013243834526563525
26,Sonora,2013-07-01,0.00185361972743614,-0.004246422337481626,0.8807980490058022,1.4128244904648475,-0.014075467927037177,3.845,3.5,0.08886306033326452
26,Sonora,2013-08-01,0.0020110833205473355,9.090515678877864e-6,0.8510835140105065,1.342183265941605,0.00891014964894099,3.844,3.51,0.01798950236607233
26,Sonora,2013-09-01,0.0036507408746437875,0.0026165553154973153,1.0045616489438363,1.7307100008194383,0.0158828007292926,3.635,3.64,-0.0026308386873745704
26,Sonora,2013-10-01,0.002679788721261289,0.005333020529288746,0.8660511466466884,1.3775038782032265,-0.005211526970831493,3.39,3.6,-0.05561554928106105
26,Sonora,2013-11-01,0.060020498903123,0.011432492577353237,1.067229308288652,1.9073130621275443,0.003250055041706279,3.3875,3.85,-0.06875134789815807
26,Sonora,2013-12-01,4.516832331313836e-4,0.016017948952978145,0.8204589142645635,1.2715420414183627,-0.0048377485497033135,3.2925,3.91,0.039380512871308504
26,Sonora,2014-01-01,0.006948623264705134,0.0207675170106274,1.0463438448209266,1.8472221786556615,0.015265765494978822,3.138,3.62,-0.03131595303457768
26,Sonora,2014-02-01,0.0013066987853393996,0.014276155025748416,0.8283641144460306,1.289570200193575,0.006766876245750897,3.1575,3.62,0.06346787845148238
26,Sonora,2014-03-01,0.0023832470349196555,0.016253720782890113,1.0585106690979835,1.882075427309542,-0.005721073807021693,3.17,3.52,-1.9839301721624736e-4
26,Sonora,2014-04-01,0.001791875804437737,0.016693134350132866,0.8434720292971041,1.3244234488474553,-0.010477435431047066,3.228,3.59,0.012520496778138934
26,Sonora,2014-05-01,-0.06409476918989832,0.01955633048953942,1.0585106690979835,1.882075427309542,-0.00928695567794735,3.275,3.63,0.001077111487244764
26,Sonora,2014-06-01,0.0036306051740400136,0.01730276250911622,0.7491985170300153,1.115303956924173,0.001501706156222582,3.015,3.55,0.03472003309603089
26,Sonora,2014-07-01,8.868182221508647e-4,0.014835037510164462,0.6985049077540235,1.0107442109625318,-2.0835954501485787e-4,2.832,3.54,-0.02101519692867182
26,Sonora,2014-08-01,0.0033682843308078247,0.011864256982984323,0.858355087952062,1.3592766975013357,0.013552955516705545,2.7675,3.47,-0.0704833698376639
26,Sonora,2014-09-01,0.0030473263116341798,0.019398082803932404,0.6985049077540235,1.0107442109625318,0.0046503028661319945,2.83,3.53,-0.03510241815928161
26,Sonora,2014-10-01,0.0030952291388768316,0.02740450761704949,0.9157664713203462,1.4986896921168573,0.019728589924596918,2.9,3.53,-0.09928761047115398
26,Sonora,2014-11-01,0.06664048093788288,0.03509964597052839,0.7491985170300153,1.115303956924173,0.008553935050546357,2.85,3.57,-0.10760104377797397
26,Sonora,2014-12-01,0.002078106255676282,0.03785508754587408,0.6810194167852587,0.9758909623086514,0.0615484023704993,2.81,3.54,-0.24552570010466113
26,Sonora,2015-01-01,0.0012452396391733345,0.04039564352942637,0.8225017961341805,1.2761872766887836,0.015169682417578212,2.6725,3.6,-0.2276231260619097
